Pallas                                                                                                                                                          
20090401
20110510
integrated           200.00000           600.00000
 1
 Numb    
          30
         0         0         0         0          7.150          8.290          9.560         11.090         12.860         14.910         17.300         19.940         23.130         26.830         31.120         35.880         41.620         48.270         55.990         64.950         74.870         86.840        100.700        116.100        134.600        156.200        181.200        208.900        242.300        281.000        324.000        375.800        433.200        502.500          0.000
      2009         4         5         9      0.258E+02      0.598E-07      0.294E-12     0.000
      2009         4         5        10      0.246E+02      0.560E-07      0.272E-12     0.000
      2009         4         5        11      0.227E+02      0.524E-07      0.256E-12     0.000
      2009         4         5        12      0.200E+02      0.451E-07      0.218E-12     0.000
      2009         4         5        13      0.183E+02      0.414E-07      0.200E-12     0.000
      2009         4         5        14      0.185E+02      0.420E-07      0.204E-12     0.000
      2009         4         5        15      0.166E+02      0.382E-07      0.186E-12     0.000
      2009         4         5        16      0.190E+02      0.436E-07      0.212E-12     0.000
      2009         4         5        17      0.173E+02      0.382E-07      0.182E-12     0.000
      2009         4         5        18      0.175E+02      0.387E-07      0.184E-12     0.000
      2009         4         5        19      0.206E+02      0.454E-07      0.216E-12     0.000
      2009         4         5        20      0.216E+02      0.480E-07      0.229E-12     0.000
      2009         4         5        21      0.283E+02      0.655E-07      0.318E-12     0.000
      2009         4         5        22      0.262E+02      0.609E-07      0.295E-12     0.000
      2009         4         5        23      0.233E+02      0.552E-07      0.270E-12     0.000
      2009         4         6         0      0.228E+02      0.540E-07      0.265E-12     0.000
      2009         4         6         1      0.213E+02      0.501E-07      0.245E-12     0.000
      2009         4         6         2      0.155E+01      0.368E-08      0.178E-13     0.000
      2009         4         6         3      0.224E+00      0.710E-09      0.411E-14     0.000
      2009         4         6         4      0.135E+02      0.294E-07      0.138E-12     0.000
      2009         4         6         5      0.234E+02      0.530E-07      0.254E-12     0.000
      2009         4         6         6      0.254E+02      0.604E-07      0.297E-12     0.000
      2009         4         6         7      0.260E+02      0.625E-07      0.310E-12     0.000
      2009         4         6         8      0.274E+02      0.648E-07      0.316E-12     0.000
      2009         4         6         9      0.260E+02      0.632E-07      0.312E-12     0.000
      2009         4         6        10      0.266E+02      0.650E-07      0.321E-12     0.000
      2009         4         6        11      0.236E+02      0.572E-07      0.282E-12     0.000
      2009         4         6        12      0.201E+02      0.487E-07      0.240E-12     0.000
      2009         4         6        13      0.213E+02      0.511E-07      0.250E-12     0.000
      2009         4         6        14      0.207E+02      0.501E-07      0.246E-12     0.000
      2009         4         6        15      0.203E+02      0.483E-07      0.236E-12     0.000
      2009         4         6        16      0.207E+02      0.493E-07      0.241E-12     0.000
      2009         4         6        17      0.189E+02      0.449E-07      0.219E-12     0.000
      2009         4         6        18      0.184E+02      0.430E-07      0.209E-12     0.000
      2009         4         6        19      0.179E+02      0.419E-07      0.203E-12     0.000
      2009         4         6        20      0.166E+02      0.396E-07      0.195E-12     0.000
      2009         4         6        21      0.169E+02      0.397E-07      0.193E-12     0.000
      2009         4         6        22      0.175E+02      0.410E-07      0.200E-12     0.000
      2009         4         6        23      0.183E+02      0.428E-07      0.208E-12     0.000
      2009         4         7         0      0.175E+02      0.417E-07      0.205E-12     0.000
      2009         4         7         1      0.156E+02      0.373E-07      0.184E-12     0.000
